active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,moderate_activity_minutes,timestamp,timestamp16
,,,,,,,114,,2025-11-18T22:43:00.000Z,43636
,,,,,,,109,,2025-11-18T22:44:00.000Z,43696
,,,,,,,107,,2025-11-18T22:45:00.000Z,43756
123,3.4051552683093055e-39,,0,0,,,,,2025-11-18T22:45:00.000Z,43756
,,,,,,,106,,2025-11-18T22:46:00.000Z,43816
124,3.4892331761687945e-39,,0,0,,,,,2025-11-18T22:46:00.000Z,43816
,,,,,,,92,,2025-11-18T22:47:00.000Z,43876
,,,,,,,91,,2025-11-18T22:48:00.000Z,43936
,,,8,,,,,,2025-11-18T22:48:00.000Z,
,,,,,,,92,,2025-11-18T22:49:00.000Z,43996
,,,104,,,,,,2025-11-18T22:49:00.000Z,
,,,,,,,91,,2025-11-18T22:50:00.000Z,44056
,,,,,,,92,,2025-11-18T22:51:00.000Z,44116
,,,8,,,,,,2025-11-18T22:52:00.000Z,
,,,,,,,94,,2025-11-18T22:53:00.000Z,44236
,,,,,,,92,,2025-11-18T22:55:00.000Z,44356
,,,,,,,89,,2025-11-18T22:56:00.000Z,44416
,,,,,,,88,,2025-11-18T22:57:00.000Z,44476
,,,104,,,,,,2025-11-18T22:57:00.000Z,
,,,,,,,86,,2025-11-18T22:58:00.000Z,44536
,,,8,,,,,,2025-11-18T22:58:00.000Z,
,,,,,,,84,,2025-11-18T22:59:00.000Z,44596
,,,,,,,85,,2025-11-18T23:00:00.000Z,44656
,,,104,,,,,,2025-11-18T23:00:00.000Z,
,,,,,,,81,,2025-11-18T23:01:00.000Z,44716
,,,8,,,,,,2025-11-18T23:01:00.000Z,
,,,,,,,83,,2025-11-18T23:02:00.000Z,44776
,,,104,,,,,,2025-11-18T23:02:00.000Z,
,,,,,,,84,,2025-11-18T23:03:00.000Z,44836
,,,8,,,,,,2025-11-18T23:03:00.000Z,
,,,,,,,88,,2025-11-18T23:04:00.000Z,44896
307,1.1983904466905836e-38,,70,8.825377728317698e-42,,,,,2025-11-18T23:04:00.000Z,44896
,,,,,,,84,,2025-11-18T23:05:00.000Z,44956
,,,136,,,,,,2025-11-18T23:05:00.000Z,
,,,72,,,,,,2025-11-18T23:06:00.000Z,
,,,,,,,86,,2025-11-18T23:07:00.000Z,45076
,,,8,,,,,,2025-11-18T23:07:00.000Z,
,,,,,,,85,,2025-11-18T23:08:00.000Z,45136
,,,,,,,84,,2025-11-18T23:09:00.000Z,45196
,,,104,,,,,,2025-11-18T23:09:00.000Z,
,,,8,,,,,,2025-11-18T23:10:00.000Z,
,,,,,,,83,,2025-11-18T23:11:00.000Z,45316
,,,,,,,84,,2025-11-18T23:12:00.000Z,45376
,,,,,,,83,,2025-11-18T23:13:00.000Z,45436
,,,,,,,82,,2025-11-18T23:15:00.000Z,45556
,,,104,,,,,,2025-11-18T23:15:00.000Z,
,,,,,,,83,,2025-11-18T23:16:00.000Z,45616
,,,8,,,,,,2025-11-18T23:16:00.000Z,
307,1.2067982374765325e-38,,38,8.835186817567972e-42,,,,,2025-11-18T23:17:00.000Z,45676
,,,8,,,,,,2025-11-18T23:18:00.000Z,
124,3.4892331761687945e-39,"generic",,0,0,1098,,,2025-11-18T23:18:00.000Z,
307,1.2067982374765325e-38,"walking",,8.835186817567972e-42,7.23602501008049e-43,1098,,,2025-11-18T23:18:00.000Z,
1,1.6815581571897805e-40,"running",,6.866362475191604e-44,8.4358167552354e-45,1098,,,2025-11-18T23:18:00.000Z,
,,,,,,,,,2025-11-18T23:18:00.000Z,
