active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,moderate_activity_minutes,timestamp,timestamp16,vigorous_activity_inutes
,,,8,,,,,,2025-11-30T16:00:00.000Z,,
,,,,,,,81,,2025-11-30T16:01:00.000Z,7740,
,,,104,,,,,,2025-11-30T16:04:00.000Z,,
,,,,,,,80,,2025-11-30T16:05:00.000Z,7980,
,,,8,,,,,,2025-11-30T16:05:00.000Z,,
,,,,,,,83,,2025-11-30T16:07:00.000Z,8100,
,,,,,,,81,,2025-11-30T16:08:00.000Z,8160,
,,,,,,,85,,2025-11-30T16:09:00.000Z,8220,
,,,168,,,,,,2025-11-30T16:09:00.000Z,,
,,,,,,,93,,2025-11-30T16:10:00.000Z,8280,
158,5.570161395691148e-39,,134,4.8456900896352174e-42,,,,,2025-11-30T16:10:00.000Z,8280,
,,,,,,,94,,2025-11-30T16:11:00.000Z,8340,
,,,104,,,,,,2025-11-30T16:11:00.000Z,,
,,,,,,,89,,2025-11-30T16:12:00.000Z,8400,
159,5.654239303550637e-39,,70,4.862505671207115e-42,,,,,2025-11-30T16:12:00.000Z,8400,
,,,,,,,91,,2025-11-30T16:13:00.000Z,8460,
,,,168,,,,,,2025-11-30T16:13:00.000Z,,
,,,,,,,88,,2025-11-30T16:14:00.000Z,8520,
159,5.738317211410126e-39,,70,4.894735535886586e-42,,,,,2025-11-30T16:14:00.000Z,8520,
,,,,,,,85,,2025-11-30T16:16:00.000Z,8640,
,,,,,,,83,,2025-11-30T16:17:00.000Z,8700,
,,,,,,,91,,2025-11-30T16:18:00.000Z,8760,
,,,168,,,,,,2025-11-30T16:18:00.000Z,,
,,,,,,,98,,2025-11-30T16:19:00.000Z,8820,
,,,,,,,94,,2025-11-30T16:20:00.000Z,8880,
162,5.906473027129104e-39,,134,5.01804980074717e-42,,,,,2025-11-30T16:20:00.000Z,8880,
,,,,,,,97,,2025-11-30T16:21:00.000Z,8940,
,,,200,,,,,,2025-11-30T16:21:00.000Z,,
,,,,,,,104,,2025-11-30T16:22:00.000Z,9000,
,,,,,,,112,,2025-11-30T16:23:00.000Z,9060,
,,,,,,,109,,2025-11-30T16:24:00.000Z,9120,
,,,,,,,106,,2025-11-30T16:25:00.000Z,9180,
,,,,,,,115,,2025-11-30T16:26:00.000Z,9240,
,,,,,,,112,,2025-11-30T16:27:00.000Z,9300,
,,,,,,,109,,2025-11-30T16:28:00.000Z,9360,
184,6.495018382145527e-39,,70,5.980741845738319e-42,,,,,2025-11-30T16:28:00.000Z,9360,
,,,,,,,105,,2025-11-30T16:30:00.000Z,9480,
17,6.726232628759122e-40,,192,0,,,,,2025-11-30T16:30:00.000Z,9480,
17,6.726232628759122e-40,"generic",,0,0,690,,,2025-11-30T16:30:00.000Z,,
184,6.495018382145527e-39,"walking",,5.980741845738319e-42,4.898364898909188e-43,690,,,2025-11-30T16:30:00.000Z,,
5,8.407790785948902e-41,"running",,2.200038588989963e-43,2.7026843481432745e-44,690,,,2025-11-30T16:30:00.000Z,,
,,,,,,,,,2025-11-30T16:30:00.000Z,,
