active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,moderate_activity_minutes,timestamp,timestamp16
5,1.891752926838503e-40,,192,0,,,,,2025-11-14T17:25:00.000Z,6636
,,,,,,,95,,2025-11-14T17:26:00.000Z,6696
,,,72,,,,,,2025-11-14T17:26:00.000Z,
,,,,,,,86,,2025-11-14T17:27:00.000Z,6756
,,,,,,,85,,2025-11-14T17:28:00.000Z,6816
,,,,,,,84,,2025-11-14T17:29:00.000Z,6876
,,,,,,,82,,2025-11-14T17:32:00.000Z,7056
,,,,,,,81,,2025-11-14T17:33:00.000Z,7116
,,,,,,,78,,2025-11-14T17:34:00.000Z,7176
,,,,,,,77,,2025-11-14T17:35:00.000Z,7236
,,,,,,,78,,2025-11-14T17:36:00.000Z,7296
,,,8,,,,,,2025-11-14T17:36:00.000Z,
,,,,,,,76,,2025-11-14T17:37:00.000Z,7356
,,,40,,,,,,2025-11-14T17:37:00.000Z,
,,,,,,,74,,2025-11-14T17:38:00.000Z,7416
,,,,,,,76,,2025-11-14T17:39:00.000Z,7476
,,,8,,,,,,2025-11-14T17:39:00.000Z,
,,,,,,,79,,2025-11-14T17:40:00.000Z,7536
,,,,,,,91,,2025-11-14T17:41:00.000Z,7596
,,,,,,,106,,2025-11-14T17:42:00.000Z,7656
,,,,,,,113,,2025-11-14T17:43:00.000Z,7716
,,,,,,,114,,2025-11-14T17:44:00.000Z,7776
,,,,,,,107,,2025-11-14T17:45:00.000Z,7836
193,9.094427033468063e-39,,70,9.15188027050538e-42,,,,,2025-11-14T17:45:00.000Z,7836
,,,,,,,97,,2025-11-14T17:46:00.000Z,7896
,,,,,,,100,,2025-11-14T17:47:00.000Z,7956
,,,,,,,107,,2025-11-14T17:48:00.000Z,8016
,,,,,,,110,,2025-11-14T17:49:00.000Z,8076
,,,,,,,108,,2025-11-14T17:50:00.000Z,8136
,,,,,,,109,,2025-11-14T17:51:00.000Z,8196
,,,,,,,112,,2025-11-14T17:52:00.000Z,8256
,,,,,,,110,,2025-11-14T17:53:00.000Z,8316
,,,,,,,108,,2025-11-14T17:54:00.000Z,8376
,,,,,,,107,,2025-11-14T17:55:00.000Z,8436
217,9.914186635098081e-39,,70,1.0392029411432843e-41,,,,,2025-11-14T17:55:00.000Z,8436
,,,,,,,88,,2025-11-14T17:56:00.000Z,8496
,,,,,,,80,,2025-11-14T17:57:00.000Z,8556
,,,,,,,78,,2025-11-14T17:58:00.000Z,8616
,,,,,,,74,,2025-11-14T18:00:00.000Z,8736
,,,,,,,76,,2025-11-14T18:01:00.000Z,8796
,,,,,,,80,,2025-11-14T18:02:00.000Z,8856
,,,,,,,77,,2025-11-14T18:03:00.000Z,8916
,,,136,,,,,,2025-11-14T18:03:00.000Z,
,,,,,,,74,,2025-11-14T18:04:00.000Z,8976
217,9.935206112062953e-39,,70,1.042005538071934e-41,,,,,2025-11-14T18:04:00.000Z,8976
,,,,,,,76,,2025-11-14T18:06:00.000Z,9096
,,,,,,,75,,2025-11-14T18:07:00.000Z,9156
,,,104,,,,,,2025-11-14T18:07:00.000Z,
,,,,,,,73,,2025-11-14T18:08:00.000Z,9216
217,9.956225589027825e-39,,38,1.0432667066898263e-41,,,,,2025-11-14T18:08:00.000Z,9216
,,,,,,,87,,2025-11-14T18:09:00.000Z,9276
,,,,,,,100,,2025-11-14T18:10:00.000Z,9336
,,,,,,,104,,2025-11-14T18:11:00.000Z,9396
,,,,,,,106,,2025-11-14T18:13:00.000Z,9516
,,,,,,,110,,2025-11-14T18:14:00.000Z,9576
,,,,,,,120,,2025-11-14T18:15:00.000Z,9636
236,1.0544770944044248e-38,,102,1.1578929210715963e-41,,,,,2025-11-14T18:15:00.000Z,9636
,,,,,,,115,,2025-11-14T18:16:00.000Z,9696
,,,,,,,114,,2025-11-14T18:17:00.000Z,9756
,,,,,,,113,,2025-11-14T18:18:00.000Z,9816
247,1.0797004667622716e-38,,102,1.1783518786507387e-41,,,,,2025-11-14T18:18:00.000Z,9816
,,,,,,,101,,2025-11-14T18:19:00.000Z,9876
,,,,,,,88,,2025-11-14T18:20:00.000Z,9936
,,,,,,,77,,2025-11-14T18:21:00.000Z,9996
,,,,,,,78,,2025-11-14T18:22:00.000Z,10056
,,,,,,,77,,2025-11-14T18:23:00.000Z,10116
,,,,,,,78,,2025-11-14T18:24:00.000Z,10176
,,,,,,,83,,2025-11-14T18:25:00.000Z,10236
,,,,,,,82,,2025-11-14T18:26:00.000Z,10296
,,,,,,,80,,2025-11-14T18:27:00.000Z,10356
,,,136,,,,,,2025-11-14T18:30:00.000Z,
,,,,,,,96,,2025-11-14T18:31:00.000Z,10596
250,1.0881082575482205e-38,,166,1.1835366829687405e-41,,,,,2025-11-14T18:31:00.000Z,10596
,,,,,,,103,,2025-11-14T18:32:00.000Z,10656
8,2.7325320054333933e-40,,192,0,,,,,2025-11-14T18:32:00.000Z,10656
,,,,,,,99,,2025-11-14T18:33:00.000Z,10716
,,,,,,,83,,2025-11-14T18:34:00.000Z,10776
,,,136,,,,,,2025-11-14T18:34:00.000Z,
,,,,,,,77,,2025-11-14T18:35:00.000Z,10836
,,,,,,,74,,2025-11-14T18:36:00.000Z,10896
,,,,,,,75,,2025-11-14T18:37:00.000Z,10956
,,,,,,,76,,2025-11-14T18:39:00.000Z,11076
,,,,,,,75,,2025-11-14T18:40:00.000Z,11136
,,,,,,,80,,2025-11-14T18:41:00.000Z,11196
,,,,,,,76,,2025-11-14T18:42:00.000Z,11256
,,,8,,,,,,2025-11-14T18:42:00.000Z,
,,,,,,,81,,2025-11-14T18:43:00.000Z,11316
,,,,,,,80,,2025-11-14T18:44:00.000Z,11376
,,,104,,,,,,2025-11-14T18:44:00.000Z,
,,,,,,,79,,2025-11-14T18:45:00.000Z,11436
250,1.0965160483341694e-38,,134,1.187180058975985e-41,,,,,2025-11-14T18:45:00.000Z,11436
,,,,,,,91,,2025-11-14T18:46:00.000Z,11496
251,1.1049238391201183e-38,,70,1.18802083805458e-41,,,,,2025-11-14T18:46:00.000Z,11496
,,,,,,,76,,2025-11-14T18:47:00.000Z,11556
,,,,,,,75,,2025-11-14T18:48:00.000Z,11616
,,,,,,,72,,2025-11-14T18:49:00.000Z,11676
,,,72,,,,,,2025-11-14T18:49:00.000Z,
,,,,,,,75,,2025-11-14T18:50:00.000Z,11736
,,,,,,,73,,2025-11-14T18:51:00.000Z,11796
,,,,,,,74,,2025-11-14T18:52:00.000Z,11856
,,,8,,,,,,2025-11-14T18:52:00.000Z,
,,,,,,,75,,2025-11-14T18:54:00.000Z,11976
,,,72,,,,,,2025-11-14T18:54:00.000Z,
,,,,,,,80,,2025-11-14T18:55:00.000Z,12036
251,1.1133316299060672e-38,,102,1.1937661617583117e-41,,,,,2025-11-14T18:55:00.000Z,12036
,,,,,,,93,,2025-11-14T18:56:00.000Z,12096
,,,,,,,84,,2025-11-14T18:57:00.000Z,12156
,,,,,,,78,,2025-11-14T18:58:00.000Z,12216
,,,,,,,80,,2025-11-14T18:59:00.000Z,12276
,,,,,,,83,,2025-11-14T19:00:00.000Z,12336
,,,,,,,81,,2025-11-14T19:01:00.000Z,12396
,,,,,,,86,,2025-11-14T19:03:00.000Z,12516
,,,,,,,84,,2025-11-14T19:04:00.000Z,12576
,,,,,,,82,,2025-11-14T19:05:00.000Z,12636
,,,,,,,79,,2025-11-14T19:06:00.000Z,12696
,,,,,,,84,,2025-11-14T19:07:00.000Z,12756
,,,,,,,82,,2025-11-14T19:08:00.000Z,12816
,,,136,,,,,,2025-11-14T19:08:00.000Z,
,,,,,,,90,,2025-11-14T19:09:00.000Z,12876
253,1.1217394206920161e-38,,230,1.1962884989940963e-41,,,,,2025-11-14T19:09:00.000Z,12876
8,2.7325320054333933e-40,"generic",,0,0,849,,,2025-11-14T19:09:00.000Z,
253,1.1217394206920161e-38,"walking",,1.1962884989940963e-41,9.7976126158509e-43,849,,,2025-11-14T19:09:00.000Z,
4,8.407790785948902e-41,"running",,4.344025239406933e-44,5.336144552148904e-45,849,,,2025-11-14T19:09:00.000Z,
,,,,,,,,,2025-11-14T19:09:00.000Z,
