"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","16|0|0|248","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131318900","200","78","3","200","1131319140","-2","1","1131319080","-1.0","36648","123","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","16|0|0|248","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131318900","200","78","3","200","1131319140","-2","1","1131319140","-1.0","36648","123","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","16|0|0|248","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131318900","200","78","3","200","1131319140","-2","1","1131319140","-1.0","36708","122","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","46|16|8|186","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131318900","200","78","3","200","1131319140","-2","1","1131319140","-1.0","36708","122","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","46|16|8|186","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131318900","200","78","3","200","1131319200","-2","1","1131319140","-1.0","36708","122","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","46|16|8|186","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131318900","200","78","3","200","1131319200","-2","1","1131319200","-1.0","36708","122","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","46|16|8|186","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131318900","200","78","3","200","1131319200","-2","1","1131319200","-1.0","36768","120","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","4|195|224|193","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131318900","200","78","3","200","1131319200","-2","1","1131319200","-1.0","36768","120","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","4|195|224|193","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131318900","200","78","3","200","1131319260","-2","1","1131319200","-1.0","36768","120","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","4|195|224|193","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131318900","200","78","3","200","1131319260","-2","1","1131319260","-1.0","36768","120","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","4|195|224|193","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131318900","200","78","3","200","1131319260","-2","1","1131319260","-1.0","36828","122","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","40|0|0|248","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131318900","200","78","3","200","1131319260","-2","1","1131319260","-1.0","36828","122","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","40|0|0|248","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131319320","24","54","3","200","1131319260","-2","1","1131319260","-1.0","36828","122","1","1131316980","1","24",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","40|0|0|248","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131319320","24","54","3","200","1131319320","-2","1","1131319260","-1.0","36828","122","1","1131316980","1","24",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","40|0|0|248","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131319320","24","54","3","200","1131319320","-2","1","1131319320","-1.0","36828","122","1","1131316980","1","24",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","40|0|0|248","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131319320","24","54","3","200","1131319320","-2","1","1131319320","-1.0","36888","113","1","1131316980","1","24",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","254|0|0|192","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131319320","24","54","3","200","1131319320","-2","1","1131319320","-1.0","36888","113","1","1131316980","1","24",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","254|0|0|192","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319320","-2","1","1131319320","-1.0","36888","113","1","1131318420","6","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","254|0|0|192","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319380","-2","1","1131319320","-1.0","36888","113","1","1131318420","6","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","254|0|0|192","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319380","-2","1","1131319380","-1.0","36888","113","1","1131318420","6","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","254|0|0|192","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319380","-2","1","1131319380","-1.0","36948","116","1","1131318420","6","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","0|240|1|176","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1509.0","248","1095","1","3882","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319380","-2","1","1131319380","-1.0","36948","116","1","1131318420","6","1",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","0|240|1|176","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","5556.0","255","1095","6","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319380","-2","1","1131319380","-1.0","36948","116","1","1131318420","6","1","70","2.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","0|240|1|176","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","5556.0","255","1095","6","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319440","-2","1","1131319380","-1.0","36948","116","1","1131318420","6","1","70","2.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","0|240|1|176","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","5556.0","255","1095","6","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319440","-2","1","1131319440","-1.0","36948","116","1","1131318420","6","1","70","2.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","0|240|1|176","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","5556.0","255","1095","6","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319440","-2","1","1131319440","-1.0","37008","114","1","1131318420","6","1","70","2.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","18|240|31|11","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","5556.0","255","1095","6","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319440","-2","1","1131319440","-1.0","37008","114","1","1131318420","6","1","70","2.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","18|240|31|11","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319440","-2","1","1131319440","-1.0","37008","114","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","18|240|31|11","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319500","-1","1","1131319440","-1.0","37008","114","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","18|240|31|11","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319500","-1","1","1131319500","12.98","37008","114","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","18|240|31|11","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319500","-1","1","1131319500","12.98","37068","118","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","18|0|4|240","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319500","-1","1","1131319500","12.98","37068","118","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","18|0|4|240","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319560","-2","1","1131319500","12.98","37068","118","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","18|0|4|240","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319560","-2","1","1131319560","-1.0","37068","118","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","18|0|4|240","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319560","-2","1","1131319560","-1.0","37128","119","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","52|36|0|16","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319560","-2","1","1131319560","-1.0","37128","119","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","52|36|0|16","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319620","-1","1","1131319560","-1.0","37128","119","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","52|36|0|16","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319620","-1","1","1131319620","13.97","37128","119","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","10|0|0|24","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319620","-1","1","1131319620","13.97","37128","119","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","10|0|0|24","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319680","-2","1","1131319620","13.97","37128","119","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","10|0|0|24","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319680","-2","1","1131319680","-1.0","37128","119","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","10|0|0|24","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319680","-2","1","1131319680","-1.0","37248","121","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","16|0|0|248","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319680","-2","1","1131319680","-1.0","37248","121","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","16|0|0|248","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319740","-2","1","1131319680","-1.0","37248","121","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","16|0|0|248","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319740","-2","1","1131319740","-1.0","37248","121","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","16|0|0|248","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319740","-2","1","1131319740","-1.0","37308","119","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","38|60|224|185","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","1605.0","73","1095","0","3741","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319740","-2","1","1131319740","-1.0","37308","119","1","1131318420","6","1","96","3.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","38|60|224|185","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","5856.0","263","1095","6","3957","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319740","-2","1","1131319740","-1.0","37308","119","1","1131318420","6","1","38","1.0",
"3517294351","1131318900","1","3869","15","32","1131318900","3517294351","1","3869","11.03","6.0","38|60|224|185","1131318900","1131300900","1.638|2.457","0.053|0.1672","9400|9400","2202","6|1","1131318900","3988.86","0.0","5856.0","263","1095","6","3957","9","1131318900","67","63","1131318900","1","1131319380","1","54","3","200","1131319800","-2","1","1131319740","-1.0","37308","119","1","1131318420","6","1","38","1.0",
