active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,moderate_activity_minutes,timestamp,timestamp16,vigorous_activity_inutes
,,,,,,,112,,2025-11-16T19:47:00.000Z,56884,
131,5.40200557997217e-39,,96,0,,,,,2025-11-16T19:47:00.000Z,56884,
,,,,,,,113,,2025-11-16T19:48:00.000Z,56944,
,,,,,,,121,,2025-11-16T19:49:00.000Z,57004,
,,,,,,,120,,2025-11-16T19:50:00.000Z,57064,
,,,,,,,118,,2025-11-16T19:51:00.000Z,57124,
456,1.4182541757431474e-38,,70,1.379157948588485e-41,,,,,2025-11-16T19:51:00.000Z,57124,
,,,,,,,114,,2025-11-16T19:52:00.000Z,57184,
457,1.4266619665290963e-38,,70,1.3825210649028645e-41,,,,,2025-11-16T19:52:00.000Z,57184,
,,,,,,,115,,2025-11-16T19:53:00.000Z,57244,
,,,,,,,104,,2025-11-16T19:54:00.000Z,57304,
133,5.570161395691148e-39,,160,0,,,,,2025-11-16T19:54:00.000Z,57304,
,,,,,,,101,,2025-11-16T19:55:00.000Z,57364,
,,,,,,,97,,2025-11-16T19:56:00.000Z,57424,
,,,,,,,96,,2025-11-16T19:57:00.000Z,57484,
,,,,,,,101,,2025-11-16T19:58:00.000Z,57544,
,,,104,,,,,,2025-11-16T19:58:00.000Z,,
,,,,,,,99,,2025-11-16T19:59:00.000Z,57604,
,,,8,,,,,,2025-11-16T19:59:00.000Z,,
,,,,,,,97,,2025-11-16T20:00:00.000Z,57664,
,,,104,,,,,,2025-11-16T20:00:00.000Z,,
,,,,,,,99,,2025-11-16T20:02:00.000Z,57784,
,,,8,,,,,,2025-11-16T20:02:00.000Z,,
,,,,,,,101,,2025-11-16T20:03:00.000Z,57844,
135,5.654239303550637e-39,,0,0,,,,,2025-11-16T20:03:00.000Z,57844,
135,5.738317211410126e-39,,32,0,,,,,2025-11-16T20:04:00.000Z,57904,
,,,,,,,100,,2025-11-16T20:05:00.000Z,57964,
,,,,,,,98,,2025-11-16T20:06:00.000Z,58024,
,,,,,,,99,,2025-11-16T20:07:00.000Z,58084,
,,,,,,,98,,2025-11-16T20:08:00.000Z,58144,
,,,104,,,,,,2025-11-16T20:08:00.000Z,,
,,,,,,,102,,2025-11-16T20:09:00.000Z,58204,
137,5.822395119269615e-39,,64,0,,,,,2025-11-16T20:09:00.000Z,58204,
,,,,,,,110,,2025-11-16T20:10:00.000Z,58264,
460,1.4350697573150452e-38,,38,1.3863045707565415e-41,,,,,2025-11-16T20:10:00.000Z,58264,
,,,,,,,106,,2025-11-16T20:11:00.000Z,58324,
,,,,,,,99,,2025-11-16T20:12:00.000Z,58384,
,,,,,,,97,,2025-11-16T20:13:00.000Z,58444,
,,,,,,,96,,2025-11-16T20:14:00.000Z,58504,
,,,,,,,98,,2025-11-16T20:15:00.000Z,58564,
,,,,,,,97,,2025-11-16T20:16:00.000Z,58624,
,,,,,,,96,,2025-11-16T20:17:00.000Z,58684,
,,,,,,,94,,2025-11-16T20:18:00.000Z,58744,
,,,,,,,96,,2025-11-16T20:20:00.000Z,58864,
,,,,,,,95,,2025-11-16T20:21:00.000Z,58924,
,,,,,,,93,,2025-11-16T20:22:00.000Z,58984,
,,,,,,,92,,2025-11-16T20:23:00.000Z,59044,
,,,,,,,93,,2025-11-16T20:24:00.000Z,59104,
,,,,,,,94,,2025-11-16T20:26:00.000Z,59224,
,,,,,,,93,,2025-11-16T20:30:00.000Z,59464,
,,,104,,,,,,2025-11-16T20:30:00.000Z,,
137,5.822395119269615e-39,"generic",,0,0,930,,,2025-11-16T20:30:00.000Z,,
460,1.4350697573150452e-38,"walking",,1.3863045707565415e-41,1.135402080719183e-42,930,,,2025-11-16T20:30:00.000Z,,
1,8.407790785948902e-41,"running",,1.5974802493302915e-43,1.9625184992869064e-44,930,,,2025-11-16T20:30:00.000Z,,
,,,,,,,,,2025-11-16T20:30:00.000Z,,
