active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,moderate_activity_minutes,timestamp,timestamp16,vigorous_activity_inutes
,,,,,,,83,,2025-11-20T19:57:00.000Z,9868,
,,,8,,,,,,2025-11-20T19:57:00.000Z,,
,,,,,,,87,,2025-11-20T19:58:00.000Z,9928,
,,,,,,,85,,2025-11-20T19:59:00.000Z,9988,
,,,,,,,84,,2025-11-20T20:00:00.000Z,10048,
,,,,,,,86,,2025-11-20T20:01:00.000Z,10108,
,,,136,,,,,,2025-11-20T20:01:00.000Z,,
,,,,,,,92,,2025-11-20T20:02:00.000Z,10168,
78,5.2044224965023706e-39,,134,2.904891716545346e-42,,,,,2025-11-20T20:02:00.000Z,10168,
,,,,,,,91,,2025-11-20T20:03:00.000Z,10228,
,,,,,,,94,,2025-11-20T20:05:00.000Z,10348,
,,,168,,,,,,2025-11-20T20:05:00.000Z,,
,,,,,,,106,,2025-11-20T20:06:00.000Z,10408,
79,5.246461450432115e-39,,70,2.927312491974543e-42,,,,,2025-11-20T20:06:00.000Z,10408,
,,,,,,,111,,2025-11-20T20:07:00.000Z,10468,
82,5.330539358291604e-39,,70,2.9455293720107655e-42,,,,,2025-11-20T20:07:00.000Z,10468,
,,,,,,,97,,2025-11-20T20:08:00.000Z,10528,
,,,,,,,84,,2025-11-20T20:09:00.000Z,10588,
,,,72,,,,,,2025-11-20T20:09:00.000Z,,
,,,,,,,80,,2025-11-20T20:10:00.000Z,10648,
,,,8,,,,,,2025-11-20T20:11:00.000Z,,
,,,,,,,82,,2025-11-20T20:12:00.000Z,10768,
,,,,,,,81,,2025-11-20T20:14:00.000Z,10888,
,,,72,,,,,,2025-11-20T20:14:00.000Z,,
,,,,,,,82,,2025-11-20T20:15:00.000Z,10948,
,,,8,,,,,,2025-11-20T20:15:00.000Z,,
,,,,,,,83,,2025-11-20T20:16:00.000Z,11008,
,,,72,,,,,,2025-11-20T20:16:00.000Z,,
,,,,,,,80,,2025-11-20T20:17:00.000Z,11068,
,,,8,,,,,,2025-11-20T20:17:00.000Z,,
,,,,,,,81,,2025-11-20T20:18:00.000Z,11128,
,,,,,,,82,,2025-11-20T20:19:00.000Z,11188,
,,,40,,,,,,2025-11-20T20:19:00.000Z,,
,,,,,,,80,,2025-11-20T20:20:00.000Z,11248,
,,,8,,,,,,2025-11-20T20:20:00.000Z,,
,,,,,,,83,,2025-11-20T20:21:00.000Z,11308,
,,,40,,,,,,2025-11-20T20:21:00.000Z,,
,,,,,,,81,,2025-11-20T20:22:00.000Z,11368,
,,,8,,,,,,2025-11-20T20:22:00.000Z,,
,,,40,,,,,,2025-11-20T20:23:00.000Z,,
,,,,,,,77,,2025-11-20T20:24:00.000Z,11488,
,,,,,,,79,,2025-11-20T20:25:00.000Z,11548,
,,,8,,,,,,2025-11-20T20:25:00.000Z,,
,,,,,,,83,,2025-11-20T20:26:00.000Z,11608,
,,,,,,,84,,2025-11-20T20:27:00.000Z,11668,
,,,,,,,85,,2025-11-20T20:28:00.000Z,11728,
,,,,,,,91,,2025-11-20T20:29:00.000Z,11788,
,,,136,,,,,,2025-11-20T20:29:00.000Z,,
,,,,,,,107,,2025-11-20T20:30:00.000Z,11848,
6,3.363116314379561e-40,,160,0,,,,,2025-11-20T20:30:00.000Z,11848,
,,,,,,,104,,2025-11-20T20:31:00.000Z,11908,
84,5.393597789186221e-39,,6,2.956739759725364e-42,,,,,2025-11-20T20:31:00.000Z,11908,
,,,,,,,103,,2025-11-20T20:32:00.000Z,11968,
7,3.5733110840282835e-40,,224,0,,,,,2025-11-20T20:32:00.000Z,11968,
,,,,,,,105,,2025-11-20T20:33:00.000Z,12028,
,,,,,,,109,,2025-11-20T20:34:00.000Z,12088,
,,,,,,,110,,2025-11-20T20:35:00.000Z,12148,
,,,,,,,108,,2025-11-20T20:36:00.000Z,12208,
,,,,,,,110,,2025-11-20T20:38:00.000Z,12328,
,,,,,,,111,,2025-11-20T20:39:00.000Z,12388,
,,,,,,,113,,2025-11-20T20:40:00.000Z,12448,
,,,,,,,108,,2025-11-20T20:41:00.000Z,12508,
,,,,,,,113,,2025-11-20T20:42:00.000Z,12568,
,,,,,,,111,,2025-11-20T20:43:00.000Z,12628,
,,,,,,,115,,2025-11-20T20:44:00.000Z,12688,
,,,,,,,113,,2025-11-20T20:45:00.000Z,12748,
121,6.486610591359578e-39,,70,4.481352488910765e-42,,,,,2025-11-20T20:45:00.000Z,12748,
,,,,,,,124,,2025-11-20T20:46:00.000Z,12808,
,,,,,,,120,,2025-11-20T20:47:00.000Z,12868,
,,,,,,,113,,2025-11-20T20:48:00.000Z,12928,
132,6.738844314938045e-39,,70,4.848492686563867e-42,,,,,2025-11-20T20:48:00.000Z,12928,
,,,,,,,103,,2025-11-20T20:49:00.000Z,12988,
,,,,,,,91,,2025-11-20T20:50:00.000Z,13048,
,,,,,,,89,,2025-11-20T20:51:00.000Z,13108,
,,,,,,,91,,2025-11-20T20:52:00.000Z,13168,
,,,,,,,89,,2025-11-20T20:53:00.000Z,13228,
,,,,,,,88,,2025-11-20T20:54:00.000Z,13288,
,,,72,,,,,,2025-11-20T20:54:00.000Z,,
,,,,,,,87,,2025-11-20T20:55:00.000Z,13348,
,,,8,,,,,,2025-11-20T20:55:00.000Z,,
,,,,,,,84,,2025-11-20T20:57:00.000Z,13468,
,,,104,,,,,,2025-11-20T20:57:00.000Z,,
,,,8,,,,,,2025-11-20T20:58:00.000Z,,
,,,40,,,,,,2025-11-20T20:59:00.000Z,,
,,,,,,,83,,2025-11-20T21:00:00.000Z,13648,
,,,8,,,,,,2025-11-20T21:01:00.000Z,,
,,,,,,,81,,2025-11-20T21:02:00.000Z,13768,
,,,40,,,,,,2025-11-20T21:02:00.000Z,,
,,,,,,,82,,2025-11-20T21:03:00.000Z,13828,
132,6.822922222797534e-39,,38,4.8835251481719875e-42,,,,,2025-11-20T21:03:00.000Z,13828,
,,,40,,,,,,2025-11-20T21:04:00.000Z,,
,,,,,,,81,,2025-11-20T21:06:00.000Z,14008,
132,6.991078038516512e-39,,70,4.919958908244433e-42,,,,,2025-11-20T21:06:00.000Z,14008,
,,,,,,,80,,2025-11-20T21:08:00.000Z,14128,
,,,,,,,78,,2025-11-20T21:09:00.000Z,14188,
,,,72,,,,,,2025-11-20T21:09:00.000Z,,
,,,,,,,81,,2025-11-20T21:10:00.000Z,14248,
,,,,,,,77,,2025-11-20T21:11:00.000Z,14308,
,,,,,,,78,,2025-11-20T21:12:00.000Z,14368,
,,,8,,,,,,2025-11-20T21:12:00.000Z,,
,,,,,,,77,,2025-11-20T21:13:00.000Z,14428,
,,,,,,,91,,2025-11-20T21:14:00.000Z,14488,
,,,,,,,111,,2025-11-20T21:15:00.000Z,14548,
138,7.24331176209498e-39,,70,5.24786274889644e-42,,,,,2025-11-20T21:15:00.000Z,14548,
,,,,,,,117,,2025-11-20T21:16:00.000Z,14608,
,,,,,,,125,,2025-11-20T21:17:00.000Z,14668,
,,,,,,,139,,2025-11-20T21:18:00.000Z,14728,
,,,,,,,128,,2025-11-20T21:19:00.000Z,14788,
,,,,,,,125,,2025-11-20T21:20:00.000Z,14848,
159,7.663701301392425e-39,,70,5.870039267056659e-42,,,,,2025-11-20T21:20:00.000Z,14848,
,,,,,,,110,,2025-11-20T21:21:00.000Z,14908,
,,,,,,,93,,2025-11-20T21:22:00.000Z,14968,
,,,,,,,94,,2025-11-20T21:23:00.000Z,15028,
,,,,,,,91,,2025-11-20T21:24:00.000Z,15088,
,,,104,,,,,,2025-11-20T21:24:00.000Z,,
,,,,,,,95,,2025-11-20T21:25:00.000Z,15148,
,,,,,,,98,,2025-11-20T21:26:00.000Z,15208,
,,,,,,,107,,2025-11-20T21:27:00.000Z,15268,
,,,,,,,102,,2025-11-20T21:28:00.000Z,15328,
,,,,,,,110,,2025-11-20T21:29:00.000Z,15388,
,,,,,,,114,,2025-11-20T21:30:00.000Z,15448,
171,8.168168748549359e-39,,70,6.266606732460582e-42,,,,,2025-11-20T21:30:00.000Z,15448,
,,,,,,,121,,2025-11-20T21:31:00.000Z,15508,
,,,,,,,127,,2025-11-20T21:32:00.000Z,15568,
,,,,,,,126,,2025-11-20T21:33:00.000Z,15628,
,,,,,,,144,,2025-11-20T21:34:00.000Z,15688,
,,,,,,,,2,2025-11-20T21:34:00.000Z,15688,1
,,,,,,,143,,2025-11-20T21:35:00.000Z,15748,
,,,,,,,,1,2025-11-20T21:35:00.000Z,15748,
,,,,,,,130,,2025-11-20T21:36:00.000Z,15808,
,,,,,,,124,,2025-11-20T21:37:00.000Z,15868,
,,,,,,,126,,2025-11-20T21:38:00.000Z,15928,
,,,,,,,118,,2025-11-20T21:39:00.000Z,15988,
,,,,,,,,2,2025-11-20T21:40:00.000Z,16048,
217,9.008947827144249e-39,,70,7.725358433822717e-42,,,,,2025-11-20T21:40:00.000Z,16048,
,,,,,,,116,,2025-11-20T21:41:00.000Z,16108,
,,,,,,,121,,2025-11-20T21:42:00.000Z,16168,
,,,,,,,120,,2025-11-20T21:43:00.000Z,16228,
,,,,,,,121,,2025-11-20T21:44:00.000Z,16288,
235,9.429337366441694e-39,,70,8.34613365351861e-42,,,,,2025-11-20T21:45:00.000Z,16348,
,,,,,,,117,,2025-11-20T21:47:00.000Z,16468,
,,,,,,,113,,2025-11-20T21:48:00.000Z,16528,
241,9.681571090020161e-39,,70,8.518493364630563e-42,,,,,2025-11-20T21:48:00.000Z,16528,
,,,,,,,108,,2025-11-20T21:49:00.000Z,16588,
,,,,,,,97,,2025-11-20T21:50:00.000Z,16648,
,,,,,,,98,,2025-11-20T21:51:00.000Z,16708,
,,,,,,,95,,2025-11-20T21:52:00.000Z,16768,
,,,104,,,,,,2025-11-20T21:52:00.000Z,,
,,,8,,,,,,2025-11-20T21:54:00.000Z,,
,,,,,,,97,,2025-11-20T21:55:00.000Z,16948,
,,,,,,,95,,2025-11-20T21:56:00.000Z,17008,
,,,,,,,94,,2025-11-20T21:57:00.000Z,17068,
,,,,,,,95,,2025-11-20T21:58:00.000Z,17128,
,,,72,,,,,,2025-11-20T22:00:00.000Z,,
,,,,,,,90,,2025-11-20T22:01:00.000Z,17308,
,,,8,,,,,,2025-11-20T22:01:00.000Z,,
,,,,,,,93,,2025-11-20T22:02:00.000Z,17368,
,,,,,,,94,,2025-11-20T22:03:00.000Z,17428,
,,,,,,,95,,2025-11-20T22:04:00.000Z,17488,
,,,72,,,,,,2025-11-20T22:04:00.000Z,,
,,,,,,,91,,2025-11-20T22:06:00.000Z,17608,
,,,8,,,,,,2025-11-20T22:06:00.000Z,,
,,,,,,,96,,2025-11-20T22:07:00.000Z,17668,
,,,136,,,,,,2025-11-20T22:07:00.000Z,,
,,,,,,,104,,2025-11-20T22:08:00.000Z,17728,
8,4.414090162623174e-40,,128,0,,,,,2025-11-20T22:08:00.000Z,17728,
,,,,,,,98,,2025-11-20T22:09:00.000Z,17788,
,,,168,,,,,,2025-11-20T22:09:00.000Z,,
,,,,,,,104,,2025-11-20T22:10:00.000Z,17848,
10,5.254869241218064e-40,,160,0,,,,,2025-11-20T22:10:00.000Z,17848,
,,,,,,,106,,2025-11-20T22:11:00.000Z,17908,
,,,,,,,94,,2025-11-20T22:12:00.000Z,17968,
,,,,,,,98,,2025-11-20T22:13:00.000Z,18028,
,,,104,,,,,,2025-11-20T22:13:00.000Z,,
10,5.254869241218064e-40,"generic",,0,0,1033,,,2025-11-20T22:13:00.000Z,,
241,9.681571090020161e-39,"walking",,8.518493364630563e-42,6.976812820149686e-43,1033,,,2025-11-20T22:13:00.000Z,,
,,,,,,,,,2025-11-20T22:13:00.000Z,,
